Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
10,1,3,6,30,37104,37051,53,2497,3.82687854766846,20.7548141479492
11,1,3,7,1,14083,14081,1,2496,3.82534599304199,11.7794427871704
11,1,3,7,2,17238,17234,3,2497,3.82687854766846,7.21600866317749
11,1,3,7,3,20208,20202,6,2499,3.82994365692139,10.1241807937622
11,1,3,7,4,17679,17671,7,2515,3.85446524620056,10.0579967498779
11,1,3,7,5,19864,19854,9,2517,3.85753035545349,10.251446723938
11,1,3,7,6,20759,20738,21,2497,3.82687854766846,11.5170040130615
11,1,3,7,7,22301,22287,13,2497,3.82687854766846,13.4801979064941
11,1,3,7,8,20122,20107,15,2488,3.81308531761169,9.75429725646973
11,1,3,7,9,22090,22073,17,2488,3.81308531761169,11.6445808410645
11,1,3,7,10,21160,21141,19,2496,3.82534599304199,18.2820739746094
11,1,3,7,11,23742,23721,21,2491,3.81768298149109,11.5112457275391
11,1,3,7,12,24772,24750,21,2488,3.81308531761169,13.3005905151367
11,1,3,7,13,26161,26138,23,2481,3.80235719680786,12.4327554702759
11,1,3,7,14,24487,24459,27,2480,3.8008246421814,15.298490524292
11,1,3,7,15,25915,25886,28,2476,3.79469418525696,12.0972414016724
11,1,3,7,16,27121,27091,29,2479,3.79929184913635,13.5784015655518
11,1,3,7,17,28455,28415,40,2496,3.82534599304199,15.2106504440308
11,1,3,7,18,28333,28300,33,2497,3.82687854766846,15.536229133606
11,1,3,7,19,31867,31831,35,2486,3.81001996994019,12.362832069397
11,1,3,7,20,32913,32874,39,2522,3.86519336700439,6.79739093780518
11,1,3,7,21,34769,34723,46,2505,3.83913922309875,12.964527130127
11,1,3,7,22,37086,37035,50,2502,3.83454155921936,18.5360660552979
11,1,3,7,23,35651,35600,51,2505,3.83913922309875,12.8477811813354
11,1,3,7,24,35957,35911,45,2510,3.84680223464966,14.1942281723022
11,1,3,7,25,36220,36169,50,2528,3.87438893318176,12.7509431838989
11,1,3,7,26,38269,38220,48,2536,3.88664960861206,12.2801895141602
11,1,3,7,27,39951,39897,54,2519,3.86059546470642,13.3321018218994
11,1,3,7,28,43823,43768,54,2530,3.87745404243469,8.92909812927246
11,1,3,7,29,46047,45969,77,2535,3.8851170539856,18.2441749572754
11,1,3,7,30,43047,42990,57,2515,3.85446524620056,11.4712600708008
11,1,3,7,1,16197,16195,1,2511,3.84833478927612,12.9397630691528
11,1,3,7,2,17754,17751,3,2513,3.85140013694763,12.1999969482422
11,1,3,7,3,16916,16910,5,2513,3.85140013694763,12.2619152069092
11,1,3,7,4,17534,17524,10,2502,3.83454155921936,12.0958280563354
11,1,3,7,5,17783,17774,8,2509,3.84526968002319,11.3164110183716
11,1,3,7,6,18115,18104,10,2511,3.84833478927612,13.2476253509521
